17.700000	-0.004742
17.800000	-0.003526
17.900000	-0.002335
18.000000	-0.001180
18.100000	-0.000069
18.200000	0.000988
18.300000	0.001984
18.400000	0.002912
18.500000	0.003766
18.600000	0.004542
18.700000	0.005236
18.800000	0.005845
18.900000	0.006367
19.000000	0.006802
19.100000	0.007149
19.200000	0.007410
19.300000	0.007586
19.400000	0.007679
19.500000	0.007693
19.600000	0.007631
19.700000	0.007498
19.800000	0.007298
19.900000	0.007037
20.000000	0.006720
20.100000	0.006353
20.200000	0.005942
20.300000	0.005493
20.400000	0.005013
20.500000	0.004507
20.600000	0.003982
20.700000	0.003443
20.800000	0.002898
20.900000	0.002350
21.000000	0.001807
21.100000	0.001272
21.200000	0.000751
21.300000	0.000248
21.400000	-0.000232
21.500000	-0.000688
21.600000	-0.001114
21.700000	-0.001508
21.800000	-0.001869
21.900000	-0.002194
22.000000	-0.002481
22.100000	-0.002730
22.200000	-0.002941
22.300000	-0.003113
22.400000	-0.003246
22.500000	-0.003341
22.600000	-0.003398
22.700000	-0.003420
22.800000	-0.003407
22.900000	-0.003362
23.000000	-0.003286
23.100000	-0.003182
23.200000	-0.003052
23.300000	-0.002898
23.400000	-0.002724
23.500000	-0.002532
23.600000	-0.002324
23.700000	-0.002104
23.800000	-0.001874
23.900000	-0.001637
24.000000	-0.001396
24.100000	-0.001153
24.200000	-0.000910
24.300000	-0.000671
24.400000	-0.000436
24.500000	-0.000209
24.600000	0.000009
24.700000	0.000217
24.800000	0.000412
24.900000	0.000594
25.000000	0.000761
25.100000	0.000912
25.200000	0.001048
25.300000	0.001166
25.400000	0.001267
25.500000	0.001351
25.600000	0.001418
25.700000	0.001468
25.800000	0.001501
25.900000	0.001517
26.000000	0.001518
26.100000	0.001505
26.200000	0.001477
26.300000	0.001436
26.400000	0.001383
26.500000	0.001320
26.600000	0.001246
26.700000	0.001164
26.800000	0.001075
26.900000	0.000979
27.000000	0.000879
27.100000	0.000775
27.200000	0.000668
27.300000	0.000560
27.400000	0.000452
27.500000	0.000345
27.600000	0.000240
27.700000	0.000137
27.800000	0.000039
27.900000	-0.000056
28.000000	-0.000145
28.100000	-0.000229
28.200000	-0.000306
28.300000	-0.000376
28.400000	-0.000440
28.500000	-0.000496
28.600000	-0.000544
28.700000	-0.000585
28.800000	-0.000618
28.900000	-0.000643
29.000000	-0.000661
29.100000	-0.000672
29.200000	-0.000675
29.300000	-0.000672
29.400000	-0.000662
29.500000	-0.000647
29.600000	-0.000626
29.700000	-0.000600
29.800000	-0.000569
29.900000	-0.000534
30.000000	-0.000496
