0.100000	-0.097379
0.200000	-0.189059
0.300000	-0.274426
0.400000	-0.352954
0.500000	-0.424213
0.600000	-0.487862
0.700000	-0.543653
0.800000	-0.591423
0.900000	-0.631101
1.000000	-0.662692
1.100000	-0.686284
1.200000	-0.702037
1.300000	-0.710180
1.400000	-0.711004
1.500000	-0.704858
1.600000	-0.692143
1.700000	-0.673302
1.800000	-0.648818
1.900000	-0.619205
2.000000	-0.585001
2.100000	-0.546764
2.200000	-0.505063
2.300000	-0.460474
2.400000	-0.413571
2.500000	-0.364926
2.600000	-0.315096
2.700000	-0.264625
2.800000	-0.214037
2.900000	-0.163830
3.000000	-0.114475
3.100000	-0.066411
3.200000	-0.020045
3.300000	0.024256
3.400000	0.066160
3.500000	0.105375
3.600000	0.141651
3.700000	0.174777
3.800000	0.204584
3.900000	0.230944
4.000000	0.253767
4.100000	0.273004
4.200000	0.288642
4.300000	0.300704
4.400000	0.309248
4.500000	0.314361
4.600000	0.316160
4.700000	0.314791
4.800000	0.310420
4.900000	0.303237
5.000000	0.293450
5.100000	0.281279
5.200000	0.266961
5.300000	0.250739
5.400000	0.232865
5.500000	0.213593
5.600000	0.193179
5.700000	0.171878
5.800000	0.149941
5.900000	0.127613
6.000000	0.105129
6.100000	0.082718
6.200000	0.060593
6.300000	0.038957
6.400000	0.017997
6.500000	-0.002117
6.600000	-0.021229
6.700000	-0.039202
6.800000	-0.055917
6.900000	-0.071271
7.000000	-0.085182
7.100000	-0.097584
7.200000	-0.108431
7.300000	-0.117691
7.400000	-0.125353
7.500000	-0.131420
7.600000	-0.135910
7.700000	-0.138856
7.800000	-0.140305
7.900000	-0.140317
8.000000	-0.138960
8.100000	-0.136315
8.200000	-0.132471
8.300000	-0.127522
8.400000	-0.121573
8.500000	-0.114729
8.600000	-0.107100
8.700000	-0.098800
8.800000	-0.089941
8.900000	-0.080638
9.000000	-0.071003
9.100000	-0.061146
9.200000	-0.051174
9.300000	-0.041189
9.400000	-0.031290
9.500000	-0.021568
9.600000	-0.012111
9.700000	-0.002996
9.800000	0.005703
9.900000	0.013922
10.000000	0.021604
10.100000	0.028702
10.200000	0.035173
10.300000	0.040986
10.400000	0.046116
10.500000	0.050547
10.600000	0.054269
10.700000	0.057280
10.800000	0.059586
10.900000	0.061199
11.000000	0.062137
11.100000	0.062424
11.200000	0.062088
11.300000	0.061164
11.400000	0.059688
11.500000	0.057703
11.600000	0.055252
11.700000	0.052382
11.800000	0.049142
11.900000	0.045581
12.000000	0.041749
12.100000	0.037697
12.200000	0.033476
12.300000	0.029134
12.400000	0.024720
12.500000	0.020280
12.600000	0.015859
12.700000	0.011499
12.800000	0.007240
12.900000	0.003118
13.000000	-0.000834
13.100000	-0.004584
13.200000	-0.008107
13.300000	-0.011380
13.400000	-0.014381
13.500000	-0.017096
13.600000	-0.019512
13.700000	-0.021621
13.800000	-0.023415
13.900000	-0.024894
14.000000	-0.026058
14.100000	-0.026911
14.200000	-0.027461
14.300000	-0.027716
14.400000	-0.027688
14.500000	-0.027392
14.600000	-0.026844
14.700000	-0.026060
14.800000	-0.025061
14.900000	-0.023866
15.000000	-0.022497
15.100000	-0.020976
15.200000	-0.019324
15.300000	-0.017565
15.400000	-0.015720
15.500000	-0.013812
15.600000	-0.011862
15.700000	-0.009892
15.800000	-0.007921
15.900000	-0.005970
16.000000	-0.004055
16.100000	-0.002194
16.200000	-0.000403
16.300000	0.001305
16.400000	0.002917
16.500000	0.004422
16.600000	0.005810
16.700000	0.007074
16.800000	0.008208
16.900000	0.009206
17.000000	0.010066
17.100000	0.010786
17.200000	0.011365
17.300000	0.011806
17.400000	0.012110
17.500000	0.012281
17.600000	0.012324
17.700000	0.012245
17.800000	0.012050
17.900000	0.011748
18.000000	0.011345
18.100000	0.010852
18.200000	0.010277
18.300000	0.009630
18.400000	0.008921
18.500000	0.008159
18.600000	0.007355
18.700000	0.006518
18.800000	0.005659
18.900000	0.004787
19.000000	0.003910
19.100000	0.003038
19.200000	0.002179
19.300000	0.001341
19.400000	0.000530
19.500000	-0.000246
19.600000	-0.000982
19.700000	-0.001673
19.800000	-0.002313
19.900000	-0.002900
20.000000	-0.003430
20.100000	-0.003900
20.200000	-0.004310
20.300000	-0.004658
20.400000	-0.004943
20.500000	-0.005166
20.600000	-0.005328
20.700000	-0.005430
20.800000	-0.005474
20.900000	-0.005463
21.000000	-0.005399
21.100000	-0.005286
21.200000	-0.005126
21.300000	-0.004925
21.400000	-0.004685
21.500000	-0.004411
21.600000	-0.004108
21.700000	-0.003779
21.800000	-0.003430
21.900000	-0.003064
22.000000	-0.002686
22.100000	-0.002300
22.200000	-0.001911
22.300000	-0.001522
22.400000	-0.001138
22.500000	-0.000761
22.600000	-0.000394
22.700000	-0.000042
22.800000	0.000293
22.900000	0.000609
23.000000	0.000904
23.100000	0.001175
23.200000	0.001422
23.300000	0.001643
23.400000	0.001837
23.500000	0.002004
23.600000	0.002143
23.700000	0.002255
23.800000	0.002339
23.900000	0.002396
24.000000	0.002427
24.100000	0.002433
24.200000	0.002415
24.300000	0.002374
24.400000	0.002312
24.500000	0.002230
24.600000	0.002131
24.700000	0.002016
24.800000	0.001887
24.900000	0.001746
25.000000	0.001594
25.100000	0.001435
25.200000	0.001269
25.300000	0.001099
25.400000	0.000926
25.500000	0.000753
25.600000	0.000581
25.700000	0.000412
25.800000	0.000247
25.900000	0.000088
26.000000	-0.000065
26.100000	-0.000209
26.200000	-0.000344
26.300000	-0.000470
26.400000	-0.000584
26.500000	-0.000688
26.600000	-0.000779
26.700000	-0.000859
26.800000	-0.000926
26.900000	-0.000981
27.000000	-0.001024
27.100000	-0.001055
27.200000	-0.001074
27.300000	-0.001081
27.400000	-0.001078
27.500000	-0.001064
27.600000	-0.001041
27.700000	-0.001008
27.800000	-0.000968
27.900000	-0.000919
28.000000	-0.000865
28.100000	-0.000804
28.200000	-0.000739
28.300000	-0.000670
28.400000	-0.000597
28.500000	-0.000522
28.600000	-0.000446
28.700000	-0.000369
28.800000	-0.000292
28.900000	-0.000217
29.000000	-0.000142
29.100000	-0.000070
29.200000	-0.000001
29.300000	0.000065
29.400000	0.000127
29.500000	0.000184
29.600000	0.000238
29.700000	0.000286
29.800000	0.000329
29.900000	0.000367
30.000000	0.000399
